747	2203
812	2206
927	2206
939	2206
225	2209
123	2210
205	2210
225	2210
512	2210
734	2210
812	2210
225	2211
616	2211
939	2211
229	2214
747	2214
387	2220
405	2220
1007	2220
439	2222
55	2223
439	2226
229	2227
55	2231
685	2236
387	2247
685	2247
229	2252
439	2252
229	2253
82	2263
62	2265
488	2265
608	2265
692	2265
645	2272
61	2277
370	2277
847	2277
922	2277
979	2277
492	2281
406	2288
1030	2288
647	2289
1004	2289
996	2292
443	2300
996	2304
996	2310
996	2313
996	2314
83	2318
996	2323
996	2326
996	2330
996	2331
109	2341
828	2341
188	2342
324	2342
719	2342
109	2343
308	2343
608	2343
753	2343
800	2343
950	2343
1003	2343
631	2344
109	2346
342	2346
364	2346
387	2346
388	2346
430	2346
616	2346
939	2346
104	2347
308	2347
430	2347
753	2347
753	2349
109	2350
608	2351
370	2352
616	2352
939	2352
308	2360
388	2360
492	2360
685	2360
109	2363
308	2363
849	2364
225	2369
715	2369
979	2369
544	2370
109	2372
849	2372
225	2373
225	2379
616	2379
776	2379
939	2379
104	2380
395	2380
616	2380
939	2381
205	2383
657	2383
812	2384
812	2385
939	2386
677	2387
939	2387
159	2390
812	2390
163	2392
149	2393
236	2393
916	2393
812	2394
996	2394
229	2395
812	2395
90	2404
387	2404
966	2405
149	2407
492	2407
981	2407
229	2415
364	2415
567	2417
61	2419
90	2419
996	2419
981	2422
349	2426
916	2427
149	2428
900	2428
747	2429
812	2429
1030	2429
149	2432
225	2435
490	2435
370	2436
847	2436
90	2437
163	2437
90	2439
370	2439
608	2439
847	2439
1007	2439
149	2440
488	2441
608	2441
90	2442
370	2442
1007	2442
90	2443
488	2444
1007	2445
616	2446
699	2446
163	2448
608	2449
163	2450
1007	2451
90	2452
90	2453
90	2454
163	2454
370	2454
608	2454
370	2455
1007	2455
847	2457
1007	2457
90	2458
507	2458
692	2458
608	2459
692	2459
922	2460
996	2460
149	2462
250	2463
308	2463
608	2463
800	2463
163	2465
488	2465
62	2469
73	2469
447	2469
624	2469
645	2469
888	2469
447	2470
447	2471
622	2473
406	2475
699	2478
229	2479
447	2486
846	2486
480	2488
480	2490
104	2493
170	2493
541	2493
92	2497
92	2498
747	2500
159	2506
283	2509
888	2509
232	2515
387	2521
905	2521
430	2523
916	2523
370	2524
513	2524
545	2524
849	2524
948	2524
236	2526
370	2526
567	2531
981	2532
462	2535
981	2535
567	2538
23	2542
229	2542
567	2542
647	2542
691	2542
860	2542
370	2544
388	2544
905	2544
608	2546
685	2546
916	2546
256	2548
62	2552
90	2552
117	2552
229	2552
430	2552
608	2553
117	2554
1007	2554
791	2556
250	2558
608	2558
430	2559
683	2559
488	2560
683	2562
388	2564
61	2565
90	2567
480	2569
800	2569
90	2570
229	2571
1003	2571
27	2574
737	2574
812	2574
849	2574
939	2574
999	2574
747	2575
1008	2575
546	2576
225	2579
812	2579
939	2579
357	2582
567	2582
217	2583
812	2586
225	2588
1008	2593
170	2594
225	2594
905	2598
408	2600
981	2600
544	2601
358	2605
725	2605
922	2605
1003	2606
370	2608
628	2610
712	2610
172	2614
370	2614
408	2614
737	2614
149	2616
492	2616
225	2618
229	2618
229	2619
249	2619
747	2621
725	2622
492	2624
996	2624
608	2626
387	2627
800	2629
187	2630
488	2630
608	2630
370	2632
492	2632
104	2637
387	2637
609	2638
692	2638
685	2640
225	2643
812	2643
555	2645
699	2648
104	2652
1015	2652
104	2653
847	2653
899	2653
178	2654
548	2654
104	2655
104	2656
104	2657
104	2661
229	2661
249	2661
104	2662
104	2663
837	2667
447	2668
517	2668
922	2668
922	2669
926	2671
936	2671
936	2672
922	2673
936	2673
921	2674
922	2674
357	2675
697	2677
170	2680
307	2681
336	2681
447	2681
922	2681
170	2683
170	2685
170	2689
357	2691
697	2691
926	2691
205	2693
685	2698
1003	2698
513	2708
966	2708
447	2716
896	2716
922	2716
170	2718
544	2723
747	2723
170	2727
225	2735
834	2735
853	2735
236	2738
776	2738
225	2740
715	2740
59	2742
608	2742
225	2743
225	2744
265	2744
395	2744
616	2744
737	2744
307	2745
370	2745
616	2746
677	2746
715	2746
751	2747
225	2750
225	2755
546	2761
548	2761
170	2763
616	2763
225	2765
491	2765
548	2765
616	2765
170	2771
336	2771
860	2771
860	2772
370	2775
546	2775
743	2775
685	2778
800	2780
109	2781
849	2781
109	2782
922	2783
109	2784
656	2784
753	2784
828	2784
109	2785
488	2786
492	2786
608	2786
979	2786
546	2787
828	2787
912	2787
950	2787
544	2788
608	2788
109	2789
546	2789
109	2790
104	2791
912	2792
968	2792
109	2796
229	2796
608	2796
812	2796
209	2801
900	2807
229	2809
697	2811
170	2812
111	2814
111	2815
408	2815
619	2815
933	2815
747	2818
205	2820
488	2823
513	2823
712	2823
737	2823
513	2824
111	2826
225	2828
474	2831
308	2834
544	2834
608	2834
800	2834
616	2835
737	2835
917	2835
336	2836
388	2838
950	2838
225	2839
490	2839
847	2839
229	2840
747	2840
939	2840
642	2842
1032	2842
370	2843
545	2843
747	2845
583	2847
747	2847
750	2847
61	2849
170	2850
225	2850
249	2850
812	2850
546	2853
912	2853
806	2858
645	2861
1007	2861
1032	2861
608	2864
800	2864
608	2869
699	2869
225	2873
699	2873
608	2899
117	2900
608	2901
608	2902
692	2902
439	2904
387	2905
229	2906
439	2906
387	2907
439	2907
229	2909
439	2909
439	2910
439	2913
439	2914
439	2915
439	2916
439	2917
229	2919
236	2919
387	2919
405	2919
439	2921
685	2921
921	2921
387	2922
439	2923
662	2923
685	2923
439	2924
229	2925
439	2927
439	2930
439	2931
685	2931
117	2933
190	2934
686	2935
742	2935
922	2935
480	2936
692	2936
926	2936
699	2937
357	2938
544	2938
118	2940
225	2940
229	2940
747	2940
812	2940
939	2940
118	2941
370	2941
545	2941
225	2943
225	2944
812	2944
118	2946
118	2949
225	2951
939	2951
996	2952
118	2954
747	2955
812	2955
229	2956
347	2956
616	2956
118	2959
225	2959
229	2959
249	2959
812	2959
225	2961
888	2961
1026	2961
406	2962
887	2962
119	2963
616	2963
178	2964
225	2964
119	2966
616	2966
939	2966
812	2967
119	2969
616	2969
800	2969
225	2970
800	2970
170	2971
109	2973
338	2973
743	2973
950	2973
119	2974
546	2975
145	2977
705	2977
939	2978
163	2979
229	2979
149	2983
916	2984
149	2986
574	2987
996	3003
996	3004
1030	3005
388	3008
236	3019
388	3019
692	3019
1030	3019
123	3026
922	3026
737	3027
939	3027
225	3028
939	3028
747	3029
123	3030
123	3031
123	3033
544	3033
812	3037
939	3041
225	3046
645	3046
225	3049
357	3053
229	3057
484	3057
488	3057
658	3057
699	3057
743	3057
905	3057
812	3063
692	3065
608	3066
159	3067
812	3067
608	3070
608	3071
692	3071
950	3071
159	3076
862	3077
673	3078
236	3080
229	3081
370	3081
847	3081
545	3082
616	3085
812	3085
812	3086
225	3087
127	3088
715	3088
939	3093
545	3094
616	3094
127	3095
225	3095
109	3096
90	3097
127	3097
616	3097
447	3100
61	3102
370	3104
439	3104
1003	3104
1007	3104
888	3106
545	3108
149	3110
387	3110
488	3110
685	3110
492	3112
488	3114
828	3116
388	3117
662	3117
743	3117
645	3119
761	3119
229	3124
939	3124
229	3128
236	3128
159	3129
229	3129
447	3132
837	3132
131	3147
131	3154
307	3156
608	3160
922	3164
447	3169
149	3171
370	3171
494	3171
545	3171
939	3171
456	3173
916	3173
190	3176
229	3177
163	3178
229	3184
149	3187
149	3193
135	3194
488	3195
557	3195
40	3196
743	3196
40	3197
108	3197
205	3197
225	3197
229	3197
546	3197
490	3198
862	3198
847	3199
149	3200
490	3200
544	3200
905	3200
953	3200
90	3201
117	3201
430	3201
480	3201
488	3201
546	3201
1003	3201
981	3203
61	3205
149	3205
905	3205
996	3206
492	3213
556	3213
447	3216
1018	3221
439	3227
685	3227
921	3227
488	3230
608	3230
812	3234
812	3236
904	3237
616	3238
229	3239
685	3239
812	3239
906	3239
737	3240
433	3244
225	3246
388	3246
513	3253
545	3255
647	3259
922	3259
948	3259
117	3264
187	3264
922	3264
645	3267
317	3271
142	3276
357	3279
647	3280
428	3281
608	3282
761	3285
229	3286
647	3290
1004	3290
513	3293
1003	3298
1004	3299
297	3300
62	3302
236	3302
546	3302
1007	3302
357	3303
439	3303
90	3304
190	3305
1007	3306
104	3307
480	3308
812	3308
996	3309
236	3310
340	3310
159	3311
117	3313
541	3313
608	3313
692	3313
1003	3313
1007	3313
387	3316
1007	3316
236	3317
387	3317
924	3317
236	3318
439	3318
229	3327
172	3333
917	3333
387	3339
567	3344
1004	3347
229	3354
921	3354
921	3355
439	3357
433	3360
205	3362
23	3364
1008	3364
149	3367
490	3367
149	3368
357	3370
567	3371
609	3371
658	3371
968	3371
149	3373
953	3373
326	3376
569	3376
905	3376
972	3391
13	3397
488	3400
406	3405
922	3405
1008	3407
59	3411
205	3411
370	3411
567	3411
670	3411
691	3411
697	3411
935	3411
149	3413
283	3413
747	3414
229	3416
1008	3417
229	3425
546	3425
61	3426
149	3427
172	3427
370	3427
544	3427
847	3427
229	3428
616	3428
229	3429
761	3430
1026	3435
66	3436
921	3437
921	3444
1026	3444
847	3445
921	3447
23	3449
608	3452
229	3456
61	3458
387	3459
388	3459
616	3459
90	3460
488	3460
608	3460
49	3461
712	3461
751	3461
447	3462
830	3462
340	3464
488	3464
1007	3464
90	3465
229	3465
488	3466
608	3470
546	3471
950	3471
488	3475
828	3475
979	3475
388	3476
699	3476
800	3476
229	3477
753	3477
1003	3477
104	3478
109	3480
480	3481
546	3481
90	3482
488	3482
608	3482
149	3488
387	3488
494	3489
387	3490
439	3490
474	3490
229	3492
159	3501
205	3501
743	3501
149	3502
686	3502
862	3502
447	3504
996	3505
447	3506
922	3506
846	3508
546	3509
860	3511
447	3512
860	3513
447	3515
336	3520
697	3520
447	3522
23	3523
447	3527
447	3531
860	3531
447	3533
387	3534
447	3536
926	3536
229	3542
225	3543
225	3545
685	3545
939	3545
490	3547
939	3547
939	3548
225	3549
800	3549
812	3549
686	3551
492	3558
979	3558
747	3562
229	3563
249	3563
490	3564
557	3564
387	3569
705	3574
705	3575
11	3576
176	3576
190	3576
1003	3576
608	3581
90	3586
370	3589
1007	3593
163	3594
1007	3599
163	3600
163	3603
229	3603
90	3605
163	3605
608	3605
163	3606
608	3606
1007	3609
1007	3611
225	3616
229	3616
370	3616
275	3617
699	3620
90	3621
747	3621
229	3628
616	3628
488	3635
225	3637
616	3637
812	3637
546	3660
616	3660
69	3666
387	3667
388	3667
1007	3667
229	3673
439	3673
747	3673
981	3673
370	3676
453	3676
492	3677
922	3681
616	3683
981	3685
492	3689
849	3690
712	3693
743	3693
1004	3693
544	3694
366	3700
567	3700
860	3703
544	3705
387	3707
492	3707
387	3710
685	3710
387	3712
747	3712
567	3714
17	3716
236	3716
170	3717
225	3717
616	3717
170	3718
229	3719
616	3719
737	3719
170	3720
225	3720
776	3721
170	3725
921	3725
170	3728
357	3730
544	3730
670	3730
922	3732
229	3735
939	3735
737	3737
544	3738
229	3739
340	3739
401	3739
492	3739
846	3740
61	3741
645	3741
229	3744
61	3747
645	3749
370	3753
545	3753
387	3754
149	3757
616	3758
190	3762
90	3763
163	3765
608	3765
149	3767
229	3767
73	3768
480	3768
544	3769
545	3769
662	3769
939	3769
699	3774
488	3777
800	3779
921	3780
1004	3781
439	3783
225	3786
1030	3788
921	3792
229	3795
340	3795
492	3795
645	3795
149	3796
847	3796
225	3797
297	3797
548	3798
812	3798
1030	3810
336	3815
205	3817
336	3817
583	3817
747	3817
225	3819
317	3821
181	3827
447	3831
391	3833
225	3836
225	3837
225	3850
847	3856
474	3858
1007	3859
645	3861
40	3863
159	3863
225	3863
249	3863
370	3863
396	3863
743	3865
812	3865
229	3866
743	3871
645	3874
229	3878
922	3884
645	3886
699	3886
922	3886
996	3886
507	3889
1003	3889
488	3890
647	3890
685	3890
229	3893
647	3893
2	3894
692	3896
229	3901
490	3901
999	3901
297	3905
699	3910
229	3914
858	3914
743	3915
149	3920
436	3920
699	3920
791	3920
608	3921
1026	3927
370	3928
737	3928
229	3929
608	3934
61	3938
187	3940
406	3940
424	3940
887	3940
480	3941
812	3943
834	3943
616	3946
190	3947
159	3948
190	3948
370	3948
190	3949
190	3950
190	3951
388	3951
190	3952
190	3953
190	3954
1003	3954
190	3956
190	3957
190	3959
190	3960
1003	3960
190	3961
916	3961
190	3963
190	3964
190	3965
190	3966
190	3967
190	3968
190	3969
190	3970
190	3971
190	3972
190	3974
190	3975
190	3976
190	3977
190	3978
190	3979
190	3980
480	3980
1003	3980
190	3981
190	3982
546	3982
190	3983
190	3985
812	3985
40	3988
159	3991
159	3992
388	3992
985	3992
645	3994
922	3995
747	3997
812	3997
747	3999
939	4000
747	4011
170	4021
812	4021
1006	4022
543	4024
159	4025
747	4028
686	4031
490	4032
249	4036
888	4036
546	4037
1015	4037
651	4043
1003	4043
922	4045
813	4049
1004	4051
39	4056
40	4056
517	4057
728	4058
647	4064
692	4068
728	4069
488	4073
647	4082
492	4083
229	4089
488	4089
544	4092
996	4094
747	4096
776	4096
812	4099
349	4100
981	4100
939	4102
370	4103
737	4103
198	4106
447	4113
545	4113
557	4113
647	4113
488	4115
507	4115
408	4116
544	4117
225	4118
513	4119
645	4121
62	4122
90	4123
200	4123
447	4123
480	4123
546	4124
608	4125
1003	4125
59	4126
336	4126
447	4126
117	4130
225	4130
250	4130
263	4130
656	4130
201	4134
229	4135
388	4135
546	4135
201	4136
229	4136
490	4136
715	4136
888	4136
939	4136
433	4137
490	4137
201	4138
229	4143
922	4143
999	4145
